638685,"Пятница, 13 июля 2018, 14:00","Требования к туроператорам ужесточат","<div class=""post_news__text"" data-io-article-url=""https://www.pravda.com.ua/rus/news/2018/07/13/7186208/"">
<div class=""image-box image-box_center"" style=""max-width: 690px;""><img alt=""&nbsp;"" src=""https://eimg.pravda.com/images/doc/2/9/2976641-turisticheskie-kompanii-zaderzhki-aviareysov.jpg"" />
<div class=""image-box__caption""></div>
<div class=""image-box__author""></div>
</div>
<p>В правительстве создана рабочая группа, которая работает над привлечением к ответственности туроператоров, из-за которых застревали туристы, и вообще над усилением ответственности за туристическую деятельность.</p>
<p>Об этом сообщил премьер-министр Владимир Гройсман во время часа вопросов к правительству в Верховной Раде.</p>
<p>""Когда началась вся эта история, я дал поручение министру экономики. Он совместно с министерством инфраструктуры образовали группу и сейчас работают над тем, чтобы и привести их к ответственности и внести предложения и усилить ответственность за туристическую деятельность"", - сказал премьер.</p>
<p>Он добавил, что проблема с задержками и отменой рейсов заключается в том, что все туристические компании являются частными и очень трудно отмониторить в реальном времени, продала компания меньше или больше путевок, чем она может обслужить.</p><div id=""article_300_banner_for_mobile_intext""></div>

<p>""То, что произошло, &ndash; это серьезный звонок и с точки зрения того, что есть проблема и относительно требований квалификационных и ответственности туристической компании, и в том числе и (относительно) всего, что касается авиации"", - сказал Гройсман.</p>
<p>""Мы это понимаем и думаем уже о том, как усилить их ответственность и ужесточить требования к ведению такого бизнеса"", - подытожил премьер.</p>
<p>Как сообщалось, в июне и в начале июля украинские туристы застревали на несколько дней после отдыха за границей. В частности, из-за конфликтов туроператоров с авиаперевозчиками.</p>
<p><span>Так, украинцы застряли в&nbsp;</span><a href=""https://www.pravda.com.ua/rus/news/2018/07/3/7185170/"">Тунисе</a><span>,&nbsp;</span><a href=""https://www.pravda.com.ua/rus/news/2018/07/2/7185089/"">Албании</a><span>, на испанском острове&nbsp;</span><a href=""https://www.pravda.com.ua/rus/news/2018/07/2/7185105/"">Мальорка</a><span>,&nbsp;</span><a href=""https://www.pravda.com.ua/rus/news/2018/07/1/7184989/"">Грузии</a><span>, Египте, </span><a href=""https://www.pravda.com.ua/rus/news/2018/07/11/7186062/"" rel=""noopener noreferrer"" target=""_blank"">Турции</a><span> и других курортных странах.</span></p>
<p><span>12 июля в&nbsp;Министерстве инфраструктуры&nbsp;</span>опубликовали <a href=""https://www.pravda.com.ua/rus/news/2018/07/12/7186135/"" rel=""noopener noreferrer"" target=""_blank"">рейтинг непунктуальных авиаперевозчиков.</a></p>
</div>
<div class=""post__source"">Ирина Балачук, УП</div></p></div>
                    ","2018-07-14 16:46:07",https://www.epravda.com.ua/rus/news/2018/07/13/638685/
7186251,"Пятница, 13 июля 2018, 15:13","Конфликт в отеле Турции: за пострадавшим украинцем отправят сансамолет"," <p>Украинца Андрея Сову, пострадавшего в конфликте с гражданином России 7 июля в отеле в Турции, могут транспортировать на родину санитарным самолетом.</p> <p>Об этом ""Украинской правде"" сообщил заместитель директора Департамента консульской службы МИД Украины Василий Кирилич.</p> <p>""По предварительной информации, страховой компанией принято решение о транспортировке украинца из Анталии в Запорожье сансамолетом"", - отметил Кирилич.</p> <p>По его словам, сейчас решаются технические вопросы, время вылета уточняется.</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>Кирилич добавил, что Сова сих пор в коме, но врачи дали согласие на его транспортировку.</p> <p>По данным источника ""Украинской правды"", перелет может состояться 14 июля.</p> <p>Как сообщалось, украинский консул узнал о ситуации от жены потерпевшего.</p> <p>Женщина рассказала, что конфликтная ситуация между гражданином России и 57-летним жителем Запорожья Андреем Совой произошла 7 июля. В результате конфликта украинец упал и ударился головой.</p> <p>По некоторым данным, россиянин пришел из соседнего отеля и избил украинца.</p> <p>Мужчину с черепно-мозговой травмой и кровоизлиянием в мозг госпитализировали в частную больницу, где медики приняли решение о срочной операции. <a href=""https://www.pravda.com.ua/rus/news/2018/07/12/7186123/"" rel=""noopener noreferrer"" target=""_blank"">Мужчина впал в кому</a>.</p> <p>Вместе с тем, по данным агентства ""Интерфакс-Украина"", в крови пострадавшего было обнаружено большое содержание алкоголя, поэтому страховая компания признала этот случай не страховым и отказалась осуществлять оплату.</p> </div> <div class=""post__source"">Украинская правда</div> ","2018-07-14 16:46:08",https://www.pravda.com.ua/rus/news/2018/07/13/7186251/
7186250,"Пятница, 13 июля 2018, 15:13","В России арестовали участницу пикета в поддержку Сенцова"," <p>Суд в Санкт-Петербурге 13 июля арестовал на 5 суток активистку движения ""Солидарность"" Ольгу Смирнову, задержанную во время пикета в поддержку украинского режиссера Олега Сенцова.</p> <p>Об этом сообщает русская служба <a href=""https://ru.krymr.com/a/news/29361165.html"" target=""_blank"">""Радио Свобода""</a>.</p> <p>Смирнову признали виновной в неподчинении полиции.</p> <p>За время проведения чемпионата мира по футболу в России Смирнова приняла участие в нескольких акциях в поддержку объявившего голодовку украинского режиссера.</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>Активистку несколько раз задерживали и один раз поместили под административный арест.</p> <div class=""image-box image-box_center"" style=""max-width: 690px;""><img alt=""&nbsp;"" src=""//img.pravda.com/images/doc/d/7/d7a13f5-1.jpg"" /> <div class=""image-box__caption"">Акция в поддержку Сенцова в Петербурге</div> <div class=""image-box__author"">Фото: ""Радио Свобода""</div> </div> <p>16 мая Олег&nbsp;<a href=""https://www.pravda.com.ua/news/2018/05/16/7180423/"">Сенцов объявил голодовку</a>&nbsp;с требованием к властям РФ отпустить всех удерживаемых украинцев.&nbsp;</p> <p>5 июля двоюродная сестра украинского политзаключенного Олега Сенцова Наталья&nbsp;<a href=""https://www.pravda.com.ua/news/2018/07/5/7185405/"">Каплан встретилась</a>&nbsp;с ним в российской колонии.</p> <p>После встречи Каплан сообщила, что&nbsp;<a href=""https://www.pravda.com.ua/news/2018/07/5/7185459/"">Сенцов ""похудел и сильно постарел""</a>.</p> <p>13&nbsp;июля Сенцову исполняется 42 года.</p> </div> <div class=""post__source""></div> ","2018-07-14 16:46:08",https://www.pravda.com.ua/rus/news/2018/07/13/7186250/
7186244,"Пятница, 13 июля 2018, 14:55","Производитель миномета ""Молот"" должен бывшему банку Януковича более 100 миллионов "," <p>Государственный завод ""Маяк"" по решениям судов должен вернуть Всеукраинскому банку развития в лице Фонда гарантирования вкладов физлиц 118,3 миллиона гривен долгов.</p> <p>Об этом говорится в <a href=""http://reyestr.court.gov.ua/Review/74456005"" rel=""noopener noreferrer"" target=""_blank"">судебных материалах,</a> сообщает<a href=""https://www.facebook.com/officemarlin/"" rel=""noopener noreferrer"" target=""_blank""> проект ""Марлин"".</a></p> <p>В конце декабря 2017 года Хозяйственный суд Киева <a href=""http://reyestr.court.gov.ua/Review/71344875"" rel=""noopener noreferrer"" target=""_blank"">решил взыскать</a> с государственного завода в пользу банка 68 миллионов гривен задолженности по телу кредита, 25,3 миллиона гривен задолженности по процентах и 25 миллионов гривен пени.</p> <p>Дополнительно завод должен заплатить 240 тысяч гривен судебного сбора.</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>Сообщается, что завод ""Маяк"" взял кредит в размере 2,8 миллиона долларов под 12% годовых еще в августе 2014 года, но не мог отдать деньги.</p> <p>В марте Киевский апелляционный хозяйственный <a href=""http://reyestr.court.gov.ua/Review/73002772"" rel=""noopener noreferrer"" target=""_blank"">суд отказал заводу</a> ""Маяк"" в апелляции из-за неспособности последнего оплатить 360 тысяч гривен судебного сбора.</p> <p>Представители завода объяснили отсутствие денег затруднительным финансовым положением и арестом средств по уголовным производствах, которые продолжаются параллельно с хозяйственным спором.</p> <p>В конце мая Верховный суд оставил решение апелляционного суда без изменений. При рассмотрении кассации представители завода сообщили, что задолженность приведет к банкротству ""Маяка"", хотя последний является предприятием оборонного назначения и имеет стратегическое значение для экономики и безопасности государства.</p> <p>Таким образом, государственный завод должен заплатить более ста миллионов гривен.</p> <p>В июне дело получило новый поворот. В <a href=""http://reyestr.court.gov.ua/Review/74780160"" rel=""noopener noreferrer"" target=""_blank"">суд обратилась</a> частная фирма ООО ""Агат"" как правопреемник Всеукраинского банка развития.</p> <p>Представители частной фирмы сообщили о заключенном в феврале 2018 году с банком договоре, на основании которого к ООО ""Агат"" перешло право требования многомиллионного долга у государственного завода ""Маяк"".</p> <p>Как сообщалось, проект ""Марлин"" обнародовал <a href=""https://www.pravda.com.ua/rus/news/2018/07/11/7186016/"" rel=""noopener noreferrer"" target=""_blank"">результаты аудита</a>, согласно которому производитель миномета ""Молот"" за 3 последних года показал миллионные долги.</p> <p>Проведенный 11 июля <a href=""https://www.pravda.com.ua/rus/news/2018/07/12/7186137/"" rel=""noopener noreferrer"" target=""_blank"">следственный эксперимент показал</a>, что разрыв миномета ""Молот"" на Ровенском полигоне, в результате которого погибли 3 военнослужащих, еще 9 получили ранения, произошел из-за двойной зарядки.</p> <p>После взрыва президент Петр Порошенко поручил военному руководству оперативно расследовать причины трагедии на полигоне в Ровенской области и <a href=""https://www.pravda.com.ua/rus/news/2018/07/6/7185506/"" rel=""noopener noreferrer"" target=""_blank"">временно запретил использовать минометы ""</a>Молот"".</p> <p>Это был не первый инцидент с этим оружием.</p> </div> <div class=""post__source"">Украинская правда </div> ","2018-07-14 16:46:08",https://www.pravda.com.ua/rus/news/2018/07/13/7186244/
232153,"
                        <span class=""data"">13 липня 2018</span>
                    ","Українці задоволенні своїм життям більше, ніж життям країни – опитування","
                    <p><strong>Українці почали вище оцінювати рівень свого благополуччя, ніж у попередні роки. </strong></p>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""tb_center"" width=""755"">
<tbody>
<tr>
<td><img height=""500"" src=""/images/doc/8/9/897db6a-blagopoluchya755.jpg"" width=""755"" /></td>
</tr>
<tr>
<td class=""tb_text"">Фото anabgd / Depositphotos</td>
</tr>
</tbody>
</table>
<p>На це вказує дослідження <a href=""http://kiis.com.ua/?lang=ukr&amp;cat=reports&amp;id=773&amp;page=1"" target=""_blank"">Київського міжнародного інституту соціології</a>.</p>
<p>За останні три роки <strong>індекс задоволення власним життям зріс з -8 до 6</strong> і відповідає рівню довоєнного 2013 року.</p>
<p>Він може коливатися від -100 до 100 балів, де -100 &ndash; найнижча оцінка ситуації і повна незадоволенність нею, а 100 &ndash; це найвища оцінка.</p>
<p>Зростання задоволенності власним життям пов'язане із тим, що <strong>у людей зріс рівень оптимізму щодо життя родини в майбутньому і підвищилося відчуття щастя.</strong></p><div class=""article_300_banner_mobile""></div>
<p><strong>При цьому своїм благополуччям українці задоволені набагато більше, ніж життям країни.</strong></p>
<table align=""center"" border=""0"" cellpadding=""0"" cellspacing=""0"" class=""tb_center"" width=""755"">
<tbody>
<tr>
<td><img height=""337"" src=""/images/doc/3/0/3076255-opituvannya755.jpg"" width=""755"" /></td>
</tr>
<tr>
<td class=""tb_text"">&nbsp;</td>
</tr>
</tbody>
</table>
<p>Тоді як індивідуальне благополуччя вони оцінюють у 6 балів, благополуччя країни &ndash; у -46, що менше, ніж у довоєнні роки.</p>
<p><strong>На самопочуття українців впливають кілька характеристик:</strong></p>
<p style=""text-align: center;""><strong></strong><em>(щоб переглянути всі, скористайтеся стрілочками)</em></p>

                    <div id=""carousel-example-generic"" class=""carousel slide"" data-ride=""carousel"" data-interval=""false"">
                        <div class=""carousel-inner"">

                            <div class=""item active"">
                                <div class=""slider-content-wrap"">
                                    <span class=""slide-number"">1</span>
                                    <p class=""article-description""></p>
                                    <p class=""article-text""><strong>Вік</strong></p>
<p class=""article-text"">Що старше людина, то нижче рівень її благополуччя.</p>
<p class=""article-text"">А от сприйняття суспільного благополуччя з віком практично не змінюється (крім молоді до 30 років, яка більш оптимістична, ніж інші вікові групи).</p>
                                </div>
                            </div>

                            <div class=""item"">
                                <div class=""slider-content-wrap"">
                                    <span class=""slide-number"">2</span>
                                    <p class=""article-description""></p>
                                    <p class=""article-text""><strong>Стать</strong></p>
<p class=""article-text"">Чоловіки дещо вище оцінюють ситуацію в Україні, ніж жінки, а їх індивідуальне благополуччя суттєво вище.&nbsp;</p>
<p class=""article-text"">Це може бути пов&rsquo;язано з тим, що жінки довше живуть, а самопочуття&nbsp; з віком погіршується.</p>
                                </div>
                            </div>

                            <div class=""item"">
                                <div class=""slider-content-wrap"">
                                    <span class=""slide-number"">3</span>
                                    <p class=""article-description""></p>
                                    <p class=""article-text""><strong>Освіта</strong></p>
<p class=""article-text"">Що вище рівень освіти, то вище рівень індивідуального благополуччя.&nbsp;</p>
<p class=""article-text"">На сприйняття суспільного благополуччя освіта практично не впливає.</p>
                                </div>
                            </div>

                            <div class=""item"">
                                <div class=""slider-content-wrap"">
                                    <span class=""slide-number"">4</span>
                                    <p class=""article-description""></p>
                                    <p class=""article-text""><strong>Регіон проживання</strong></p>
<p class=""article-text"">Щодо сприйняття суспільного благополуччя, то найкраще його оцінюють у Західному регіоні і найгірше &ndash; у Південному.</p>
<p class=""article-text"">Індивідуального благополуччя вище оцінюють на Заході і в Центрі (11 і 8 балів відповідно) і дещо нижче на Ппівдні і Сході (-1).</p>
                                </div>
                            </div>

                            <a class=""carousel-control-left"" href=""#carousel-example-generic"" target=""_blank"" data-slide=""prev"">
                            <span class=""owl-prev""></span>
                            </a>
                            <a class=""carousel-control-right"" href=""#carousel-example-generic"" target=""_blank"" data-slide=""next"">
                            <span class=""owl-next""></span>
                            </a>                              
                        </div>
                    </div>

                    

<p><em>Всеукраїнське опитування громадської думки проводилося з 18 по 30 травня 2018 року.</em></p>
<p><em>Усього опитано 2025 людей віком від 18 років, які мешкають у 108 населених пунктах усіх областей України (окрім АР Крим).</em></p>
<p><em>Статистична похибка вибірки (з імовірністю 0,95 і за дизайн-ефекту 1,5) не перевищує:</em></p>
<ul>
<li><em>3,3% &mdash; для показників близьких до 50%;</em></li>
<li><em>2,8% &mdash; для показників близьких до 25%;</em></li>
<li><em>2,0% &mdash; для показників близьких до 10%;</em></li>
<li><em>1,4% &mdash; для показників близьких до 5%.</em></li>
</ul></p>
                ","2018-07-14 16:46:08",https://life.pravda.com.ua/society/2018/07/13/232153/
7186240,"Пятница, 13 июля 2018, 13:57","На выходных немного похолодает, местами дожди"," <p>В ближайшие сутки из Центральной Европы на западную часть страны распространится более прохладный воздух, остальная территория останется в тепле.</p> <p>Об этом сообщает Укргидрометцентр.</p> <p><strong>В субботу</strong>, 14 июля, ночью на Левобережье и местами в западных областях, днем в Украине, кроме юга, кратковременные дожди, грозы. Ветер преимущественно западный, 5-10 м/с.</p> <p>Температура в западных, Житомирской и Винницкой областях ночью 10-15&deg;, днем 18-23&deg;; на остальной территории ночью 13-18&deg;, в южной части местами 20-22&deg;, днем 23-28&deg;, на юге и востоке страны до 32&deg;.</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p><strong>В Киеве</strong> - ночью без осадков, днем местами кратковременный дождь, гроза. Ветер преимущественно западный, 5-10 м/с. Температура ночью 16-18&deg;, днем 24-26&deg;.</p> <div class=""image-box image-box_center"" style=""max-width: 690px;""><a href=""https://img.pravda.com/images/doc/3/4/342cdf5-1-original.jpg"" rel=""noopener noreferrer"" target=""_blank""><img alt=""&nbsp;"" src=""//img.pravda.com/images/doc/3/4/342cdf5-1.jpg"" /></a> <div class=""image-box__caption""></div> <div class=""image-box__author""></div> </div> <p><strong>В воскресенье</strong>, 15 июля, в западной части дожди, грозы, днем местами сильные дожди; температура ночью 10-15&deg;, днем 17-22&deg;, на Закарпатье 21-26&deg;.</p> <p>На остальной территории кратковременные дожди, местами грозы (лишь на юге ночью без осадков); температура ночью 12-17&deg;, днем 21-26&deg;, в южных и восточных областях ночью 16-21&deg;, днем 25-30&deg;. Ветер преимущественно западный, 5-10 м/с.</p> <p><strong>В Киеве</strong> - местами кратковременный дождь, гроза. Ветер западный, 5-10 м/с. Температура ночью 14-16&deg;, днем 22-24&deg;.</p> <div class=""image-box image-box_center"" style=""max-width: 690px;""><a href=""https://img.pravda.com/images/doc/3/d/3dcec49-2-original.jpg"" rel=""noopener noreferrer"" target=""_blank""><img alt=""&nbsp;"" src=""//img.pravda.com/images/doc/3/d/3dcec49-2.jpg"" /></a> <div class=""image-box__caption""></div> <div class=""image-box__author""></div> </div> <p>13 июля в 9 часов утра температура воды в Черном и Азовском морях была 24-28&deg;; в Днепре возле Киева 23&deg;.</p> <p><a href=""http://www.interfax.com.ua"" rel=""noopener noreferrer"" target=""_blank"">Интерфакс-Украина</a></p> </div> <div class=""post__source""></div> ","2018-07-14 16:46:09",https://www.pravda.com.ua/rus/news/2018/07/13/7186240/
7186237,"Пятница, 13 июля 2018, 13:50","По факту наезда авто с Пинзеником на ""евробляхаря"" открыли производство"," <p>Полиция Киева открыла уголовные производства по факту хулиганских действий и дорожного происшествия с участием автомобиля нардепа Павла Пинзеника в центре столицы 12 июля.</p> <p>Об этом сообщает <a href=""https://kyiv.npu.gov.ua/news/publichna-bezpeka-ta-poryadok/za-faktom-dorozhnoji-prigodi-ta-xuliganskix-dij-v-uryadovomu-kvartali-stoliczi-rozpochati-kriminalni-provadzhennya/"" rel=""noopener noreferrer"" target=""_blank"">пресс-служба</a> полиции.</p> <p>""Начато уголовные производства по ч. 2 ст. 296 (хулиганство) и ст. 286 (Нарушение правил безопасности дорожного движения) Уголовного кодекса Украины"", - говорится в сообщении.</p> <p>Правоохранители установили, что 12 июля в центре Киева несколько десятков человек заблокировали движение машины ""Тойота Ленд Крузер"".</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>""Они совершали хулиганские действия и разбили заднее стекло иномарки. В результате один из мужчин получил травму ноги, после чего его доставили в больницу"", - говорится в сообщении.</p> <p>Также правоохранители установили личность активиста, которого обоснованно подозревают в повреждении автомобиля. Это &ndash; житель Киева, 1991 года рождения.</p> <p>Правонарушитель задержан в порядке ст. 208 Уголовно-процессуального кодекса Украины.</p> <p>Досудебное расследование продолжается.</p> <p>Как сообщалось, 12 июля в центре Киева <a href=""https://www.pravda.com.ua/rus/news/2018/07/12/7186161/"" rel=""noopener noreferrer"" target=""_blank"">внедорожник народного депутата Павла Пинзеника под управленим его помощника наехал на одного из участников акции</a> владельцев машин на евро номерах, которые блокировали проезд возле Верховной Рады.</p> <p>ДТП произошло на улице Шелковичной. После него машину окружили спецназовцы, которые не дали участникам акции добраться до пассажира и водителя.</p> <p>Позже Пинзеник рассказал, что так называемые ""евромитингующие"" бросились на его автомобиль с намерением его остановить, начали бить его руками и ногами, тяжелыми предметами, разбили стекло заднего вида. А один из участников акции бросился на капот машины, после чего автомобиль остановился.</p> </div> <div class=""post__source"">Украинская правда </div> ","2018-07-14 16:46:09",https://www.pravda.com.ua/rus/news/2018/07/13/7186237/
638683,"Пятница, 13 июля 2018, 13:20","Шахтерам выделили 1,4 миллиарда на зарплаты","<div class=""image-box image-box_center"" style=""max-width: 690px;""><img alt=""&nbsp;"" src=""https://eimg.pravda.com/images/doc/a/9/a945ce1-zarplaty-shahteram.jpg"" />
<div class=""image-box__caption""></div>
<div class=""image-box__author""></div>
</div>
<p><span style=""font-weight: 400;"">Верховная Рада выделила шахтерам на погашение задолженности по заработной плате 1,4 миллиарда гривен. </span></p>
<p><span style=""font-weight: 400;"">За изменения в госбюджет по поводу обеспечения государственного сектора угольной отрасли </span><a href=""http://w1.c1.rada.gov.ua/pls/zweb2/webproc4_1?pf3511=64004"" rel=""noopener noreferrer"" target=""_blank""><span style=""font-weight: 400;"">№8362</span></a><span style=""font-weight: 400;""> проголосовал 261 депутат.</span></p>
<p><span style=""font-weight: 400;"">Изначально авторы документа предлагали выделить 2,8 млрд грн дотаций, но в ходе рассмотрения сумма была уменьшена в два раза.</span></p>
<p><span style=""font-weight: 400;"">""Понимая, что сейчас тяжелая ситуация и дефицит бюджета, мы готовы эту цифру сократить до 1,4 млрд"", &mdash; пояснил автор законопроекта Михаил Бондарь. </span></p><div id=""article_300_banner_for_mobile_intext""></div>

<p><span style=""font-weight: 400;"">Премьер-министр Владимир Гройсман объяснял появление долгов по зарплате тем, что себестоимость добычи угля на госшахтах в несколько раз выше рыночной цены.</span></p>
<p><span style=""font-weight: 400;"">По данным эксперта по энергетике Андрея Геруса, себестоимость добычи угля в Украине превышает мировую вдвое.</span></p>
<p><span style=""font-weight: 400;"">""Учитывая, что государственные шахты добудут у 3,3 млн тонн товарного угля, то оно обходится в 1,9 тыс грн бюджетных средств (из наших налогов) + 2,5 тыс грн из наших тарифов. Суммарно 4,4 тыс грн или 155 долларов за тонну. Во всех остальных странах такой уголь стоит 75-80 долларов за тонну, даже там, где уголь не добывается"", - <a href=""https://www.facebook.com/andriy.gerus/posts/10215287614677323?comment_id=10215287702039507&amp;notif_id=1531478226047931&amp;notif_t=comment_mention"" rel=""noopener noreferrer"" target=""_blank"">написал</a> он на своей странице в Facebook.</span></p>
<p><span style=""font-weight: 400;"">По данным независимого профсоюза горняков, задолженность по зарплате перед шахтерами государственных угледобывающих предприятий составляет 761,1 млн грн.</span></p>
<p><span style=""font-weight: 400;"">Экономическая правда</span></p></div>
                    ","2018-07-14 16:46:09",https://www.epravda.com.ua/rus/news/2018/07/13/638683/
7186233,"Пятница, 13 июля 2018, 13:37","Порошенко: В документах саммита НАТО Россию впервые назвали агрессором"," <p>Президент Петр Порошенко заявил, что впервые в документах саммита НАТО Российскую Федерацию назвали агрессором.</p> <p>Слова президента из интервью France 24 цитирует <a href=""http://www.president.gov.ua/news/na-shodi-ukrayini-realna-garyacha-vijna-cherez-rosijsku-agre-48706"" rel=""noopener noreferrer"" target=""_blank"">пресс-служба</a> АП.</p> <p>""Россия - агрессор. И это впервые продемонстрировано в документах этого саммита НАТО, агрессивные действия России привели к этой ситуации (войны на востоке Украины - УП). И это общее понимание, что это Россия и это агрессия"", - сказал Порошенко.</p> <p>Также он рассказал о роли миротворцев ООН на Донбассе.</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>""Они должны вернуть мир на эту землю, остановить убийства. Присутствие миротворцев под мандатом СБ ООН сможет помочь нам вывести российские войска с этой территории"", - добавил он.</p> <p>Порошенко также заявил, что введение миссии не происходит, потому что Россия блокирует этот процесс.</p> <p>Ранее генеральный секретарь НАТО <a href=""https://www.pravda.com.ua/rus/news/2018/07/12/7186094/"" rel=""noopener noreferrer"" target=""_blank"">Йенс Столтенберг</a> заявил, что ситуация на Востоке Украины серьезная и ответственность за это несет Россия.</p> <p>По его словам, она должна отвести свои войска и отозвать поддержку боевиков в Украине.</p> <p>Читайте также:&nbsp;<em><strong><a href=""https://www.eurointegration.com.ua/rus/articles/2018/07/12/7084300/"" rel=""noopener noreferrer"" target=""_blank"">Трамп диктует цену безопасности: что решил саммит НАТО и что получила Украина</a></strong></em></p> </div> <div class=""post__source"">Украинская правда</div> ","2018-07-14 16:46:10",https://www.pravda.com.ua/rus/news/2018/07/13/7186233/
7186231,"Пятница, 13 июля 2018, 13:09","Уникальные кадры: опубликовано первое за 2 года видео Сенцова в колонии"," <p>В сети появились первые за два года кадры, на которых можно увидеть Олега Сенцова в заточении.</p> <p>Видео опубликовало <a href=""https://ru.krymr.com/a/video/29359793.html"" target=""_blank"">""Крым.Реалии""</a>.</p> <p>""Уникальные кадры &ndash; впервые за два года можно увидеть Олега Сенцова в заточении. Вот так он выглядел примерно месяц назад, в восемнадцатый день голодовки"", - комментирует издание.</p> <p><iframe frameborder=""0"" height=""360"" scrolling=""no"" src=""https://ru.krymr.com/embed/player/0/29359793.html?type=video"" width=""640""></iframe></p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>На записи видно, как Сенцову в конце мая звонит Ксения Собчак и ее мать &ndash; член Совета федерации Людмила Нарусова.</p> <p>""Это видео силовики потом отдали российским СМИ. А те опубликовали в интернете"", - говорится в сообщении.</p> <p>Также на записи содержатся кадры, где Сенцов на этапе в Челябинске в феврале 2016 года разговаривает с местной правозащитницей.</p> </div> <div class=""post__source""></div> ","2018-07-14 16:46:10",https://www.pravda.com.ua/rus/news/2018/07/13/7186231/
7186230,"Пятница, 13 июля 2018, 13:03","Под Мариуполем задержали 4 человек, которые могли сотрудничать с ""ДНР"""," <p><span>Неподалеку от города Мариуполя и села Валерьяновка в Донецкой области задержали четверых граждан, которых полиция подозревает в сотрудничестве с незаконным вооруженным формированием ""ДНР"".</span></p> <p><span>Задержание провели военнослужащие Национальной гвардии совместно с сотрудниками Национальной полиции из состава Объединенных сил, которые несут службу на блокпостах, информирует <a href=""http://ngu.gov.ua/ua/news/nacgvardiycyamy-zi-skladu-obyednanyh-syl-zatrymano-chotyroh-osib-za-pidozroyu-u-spivpraci-z-tak"" rel=""noopener noreferrer"" target=""_blank"">НГУ.</a></span></p> <p><span>""Все четверо человек были доставлены в ближайший отдел полиции по подозрению в совершении преступления, предусмотренного статьей 260 Уголовного кодекса Украины &ndash; ""создание не предусмотренных законом военизированных или вооруженных формирований"".</span></p> <p><span>Информацию по данному факту внесли в журнал единого учета правонарушений</span></p><div id=""article_300_banner_for_mobile_intext""></div>

 </div> <div class=""post__source""></div> ","2018-07-14 16:46:10",https://www.pravda.com.ua/rus/news/2018/07/13/7186230/
7186229,"Пятница, 13 июля 2018, 12:57","Греция: россияне высланы по обвинению в финансировании протестов"," <p>Греция решила выслать двух российских дипломатов по обвинению в предоставлении средств протестным группам, выступающим против соглашения, которое должно положить конец давнему спору Греции с соседней Македонией.</p> <p>Об этом пишет AP со ссылкой на источники в греческом правительстве.</p> <p>Высылка была подтверждена на следующий день после того, как НАТО официально пригласило Македонию присоединиться к военному альянсу до успешного завершения сделки о переименовании страны. Москва выступает против любого расширения НАТО, особенно если речь идет о государствах, которые Россия видит в своей сфере влияния.</p> <p>Премьер-министр Греции Алексис Ципрас заявил греческим журналистам в Брюсселе после того, как завершился саммит НАТО в четверг, что он ""обязан защищать национальный суверенитет"" Греции, но не говорил о России или о высылке напрямую.</p><div id=""article_300_banner_for_mobile_intext""></div>

 <p>""Мы стремимся к хорошим отношениям с большинством стран, а не только с соседними"", - сказал Ципрас. ""Но мы требуем, чтобы все страны уважали нашу международную легитимность и национальный суверенитет"".</p> <p>Российской власти дали время до пятницы, чтобы вывезти двух дипломатов из Греции, сообщил греческий чиновник. Он попросил не называть его, сославшись на деликатность вопроса.</p> <p>Правительство было вынуждено действовать после получения доказательств ""конкретных действий"", сказал чиновник. Греция также заблокировала въезд в страну другим российским чиновникам.</p> <p>Неясно, выехали ли российские дипломаты, или готовятся к отъезду. По данным дипломатических источников греческих СМИ, Афины обвиняли российских дипломатов также в неудачной попытке подкупа греческих государственных служащих и митрополитов греческой православной иерархии и попытках получить влияние на Афоне.</p> <p>Соединенные Штаты одобрили действия Греции. Пресс-секретарь Госдепартамента США Хизер Науерт сказала: ""Мы поддерживаем Грецию, которая защищает свой суверенитет. Россия должна прекратить свое дестабилизирующее поведение.""</p> <p>В Москве заявили, что сделают ""зеркальный"" ответ.</p> <p><a href=""https://www.eurointegration.com.ua/rus/news/2018/07/13/7084370/"" rel=""noopener noreferrer"" target=""_blank"">Европейская правда&nbsp;</a></p> </div> <div class=""post__source""></div> ","2018-07-14 16:46:10",https://www.pravda.com.ua/rus/news/2018/07/13/7186229/
